"region","uid","date","weekid","rate.All","h1_pos","sh3_pos","b_pos","Adenovirus","paraflu12","paraflu34","RSV","temp.max","temp.mean","temp.min","relative.humidity","total.rainfall","solar.radiation","wind.speed","absolute.humidity","pressure","temp.range","monthid"
"HK","2007-41","2007-10-14",41,42.3070281471249,0.00174520069808028,0.012216404886562,0.0261780104712042,0.0383944153577661,0.012216404886562,0.0104712041884817,0.0488656195462478,31.1,26.1857142857143,26.4,72.5714285714286,0.571428571428571,11.8514285714286,31.6571428571429,17.8639808549778,1014.45714285714,4.41428571428571,10
"HK","2007-42","2007-10-21",42,45.5189156382763,0,0.0066334991708126,0.0182421227197347,0.054726368159204,0.0199004975124378,0.0182421227197347,0.0232172470978441,28.2,24.1571428571429,23.1,64.1428571428571,0.0214285714285714,15.6328571428571,26.4714285714286,14.0777399354883,1018,5,10
"HK","2007-43","2007-10-28",43,38.6646548472275,0,0.0077639751552795,0.0062111801242236,0.0481366459627329,0.0263975155279503,0.0139751552795031,0.0170807453416149,30.1,24.9714285714286,23.9,73.4285714285714,0.00714285714285714,17.2114285714286,24.5285714285714,16.8846991711216,1015.02857142857,5.28571428571429,10
"HK","2007-44","2007-11-04",44,46.5071770334928,0.00163132137030995,0.00163132137030995,0.0195758564437194,0.0473083197389886,0.0309951060358891,0.0277324632952692,0.00815660685154975,27.7,21.7857142857143,23.1,74.5714285714286,1.70714285714286,10.8585714285714,30.9,14.3790839071779,1017.35714285714,4.97142857142857,11
"HK","2007-45","2007-11-11",45,50.4229557140488,0.00150375939849624,0,0.00601503759398496,0.0526315789473684,0.0285714285714286,0.0255639097744361,0.00451127819548872,26.8,22.2714285714286,21.1,62.8571428571429,0.0142857142857143,14.4357142857143,28.1285714285714,12.3682452865607,1014.9,5.11428571428571,11
"HK","2007-46","2007-11-18",46,41.128269776237,0,0.00140449438202247,0.00280898876404494,0.0463483146067416,0.0280898876404494,0.0196629213483146,0.00561797752808989,25.6,21.8428571428571,21.2,72.2857142857143,0,16.75,28.6428571428571,13.9167473164922,1017.67142857143,4.47142857142857,11
"HK","2007-47","2007-11-25",47,42.52017380509,0,0,0.0061633281972265,0.0693374422187981,0.0431432973805855,0.0338983050847458,0.0138674884437596,24.4,20.6714285714286,19.7,67.2857142857143,0.0142857142857143,14.1285714285714,25.4428571428571,12.0927849100355,1019.21428571429,4.94285714285714,11
"HK","2007-48","2007-12-02",48,44.3287867910983,0.00143884892086331,0.00143884892086331,0.00287769784172662,0.0661870503597122,0.0446043165467626,0.0316546762589928,0.00143884892086331,24.8,18.6571428571429,20.3,51.5714285714286,0,15.1785714285714,30.0142857142857,8.39978554733317,1018.67142857143,5.48571428571429,12
"HK","2007-49","2007-12-09",49,49.9459069599711,0,0,0.0120481927710843,0.069611780455154,0.0281124497991968,0.0187416331994645,0.00803212851405622,23.2,19.0571428571429,17.9,67.5714285714286,0,12.3314285714286,24.9571428571429,11.0356997175813,1021.65714285714,4.3,12
"HK","2007-50","2007-12-16",50,38.468085106383,0,0,0.0154639175257732,0.0502577319587629,0.0373711340206185,0.029639175257732,0.00257731958762887,24.6,20.2857142857143,20.1,75.2857142857143,0.0142857142857143,13.7542857142857,20.3857142857143,13.2202304597065,1016.3,4,12
"HK","2007-51","2007-12-23",51,51.4492753623188,0.00272851296043656,0.00545702592087312,0.0286493860845839,0.0395634379263302,0.0572987721691678,0.0450204638472033,0.00545702592087312,24.7,20.6714285714286,20.1,80,0.178571428571429,7.7,19.0857142857143,14.3735003911359,1017.28571428571,3.34285714285714,12
"HK","2007-52","2007-12-30",52,55.1071527971055,0.0058055152394775,0.0058055152394775,0.0130624092888244,0.0333817126269956,0.0391872278664732,0.0333817126269956,0.00145137880986938,22.4,17.7428571428571,17.1,71.4285714285714,2.09285714285714,11.9371428571429,24.8857142857143,10.8639042980867,1017.41428571429,4.35714285714286,12
"HK","2008-1","2008-01-06",1,44.5662100456621,0.0099009900990099,0.00165016501650165,0.0264026402640264,0.066006600660066,0.0462046204620463,0.0313531353135314,0.0066006600660066,20.9,14.9714285714286,15.9,54.8571428571429,0,15.3228571428571,24.3428571428571,7.24813741461839,1022.67142857143,5.5,1
"HK","2008-2","2008-01-13",2,43.684554973822,0.0159651669085631,0.0130624092888244,0.0217706821480406,0.0609579100145138,0.0348330914368651,0.034833091436865,0.00290275761973875,25.8,20.7571428571429,20.2,78.4285714285714,0.0285714285714286,10.3957142857143,16.9428571428571,14.2041960368484,1015.4,4.7,1
"HK","2008-3","2008-01-20",3,44.5060018467221,0.024263431542461,0.0155979202772964,0.0207972270363951,0.0519930675909879,0.0190641247833622,0.0381282495667244,0.00346620450606586,22.2,15.2285714285714,16.1,73.1428571428571,0.142857142857143,9.6,29.4285714285714,9.62753145400716,1020.72857142857,4.01428571428571,1
"HK","2008-4","2008-01-27",4,50.6644518272425,0.0380517503805175,0.0380517503805175,0.0319634703196347,0.0471841704718417,0.0243531202435312,0.0243531202435312,0.0045662100456621,20.2,14.8,15.7,79.5714285714286,2.83571428571429,7.07,22.8,10.0213710938362,1019.24285714286,3.55714285714286,1
"HK","2008-5","2008-02-03",5,51.2536873156342,0.0413223140495868,0.0115702479338843,0.0347107438016529,0.0446280991735537,0.0231404958677686,0.0214876033057851,0.00165289256198347,16.6,11.3857142857143,11.5,87.2857142857143,3.65,4.54857142857143,22.3571428571429,8.97906414991258,1017.64285714286,3.81428571428571,2
"HK","2008-6","2008-02-10",6,28.5565939771547,0.0636042402826855,0.0247349823321555,0.0759717314487632,0.0106007067137809,0.0212014134275618,0.00530035335689046,0.0088339222614841,15,11.5285714285714,11.9,71.7142857142857,0.35,7.52,25.6571428571429,7.43236219439508,1019.37142857143,3.71428571428571,2
"HK","2008-7","2008-02-17",7,35.2322773121182,0.0497560975609756,0.0321951219512195,0.0780487804878049,0.024390243902439,0.0126829268292683,0.00878048780487805,0.0351219512195122,19,12.4714285714286,12.6,60.2857142857143,0.135714285714286,10.1514285714286,27.1857142857143,6.68822510721897,1022.91428571429,5.32857142857143,2
"HK","2008-8","2008-02-24",8,63.4166214014123,0.0525762355415352,0.0199789695057834,0.0851735015772871,0.0147213459516299,0.0189274447949527,0.017875920084122,0.0389064143007361,21.4,16.0714285714286,16.1,79.1428571428571,1.62142857142857,12.6028571428571,27.2714285714286,10.8799900324107,1021.18571428571,5.3,2
"HK","2008-9","2008-03-02",9,57.5271894676588,0.0823643410852713,0.0300387596899225,0.0862403100775194,0.0193798449612403,0.0164728682170542,0.00968992248062015,0.0339147286821705,24.5,15.5857142857143,14,68,0.0928571428571429,14.9128571428571,19.2571428571429,9.03371245771078,1019.91428571429,6.47142857142857,3
"HK","2008-10","2008-03-09",10,75.9299501470024,0.092814371257485,0.0479041916167665,0.123502994011976,0.0217065868263473,0.0232035928143712,0.00673652694610778,0.0366766467065868,25.7,18.5142857142857,17.1,64.2857142857143,0,19.65,24.3571428571429,10.2011630483221,1020.72857142857,7.1,3
"HK","2008-11","2008-03-16",11,76.1237594862814,0.0824937027707809,0.0302267002518892,0.144206549118388,0.0226700251889169,0.0132241813602015,0.0119647355163728,0.044080604534005,25.7,20.4428571428571,19.5,76.2857142857143,0.0142857142857143,17.01,18.0857142857143,13.5488805581076,1016.08571428571,6.24285714285714,3
"HK","2008-12","2008-03-23",12,53.6668804789395,0.0501296456352636,0.0155574762316335,0.113223854796888,0.0388936905790838,0.0164217804667243,0.0121002592912705,0.0518582541054451,28,20.7571428571429,20.5,83.7142857142857,4.02857142857143,8.72571428571429,20.7142857142857,15.1624749326303,1013.08571428571,3.6,3
"HK","2008-13","2008-03-30",13,39.8372242450204,0.0343642611683849,0.0297823596792669,0.0710194730813287,0.0355097365406644,0.013745704467354,0.013745704467354,0.0194730813287514,28.1,21.1142857142857,22.5,82.1428571428571,3.51428571428571,11.99,13.7,15.333210049387,1013.25714285714,4.44285714285714,3
"HK","2008-14","2008-04-06",14,45.5817672930828,0.00750750750750751,0.018018018018018,0.0540540540540541,0.021021021021021,0.015015015015015,0.0255255255255255,0.033033033033033,27.7,19.9428571428571,20.9,92.7142857142857,1.72142857142857,10.0742857142857,24.3428571428571,15.9846002737186,1015.24285714286,3.97142857142857,4
"HK","2008-15","2008-04-13",15,39.9615754082613,0.0193236714975845,0.0265700483091787,0.0410628019323672,0.0301932367149758,0.0193236714975845,0.0229468599033816,0.0217391304347826,29.1,24.6714285714286,25.2,86.8571428571429,0.214285714285714,10.8971428571429,18.2571428571429,19.6083818883714,1010.1,3.54285714285714,4
"HK","2008-16","2008-04-20",16,46.1961503208066,0.00934579439252336,0.0267022696929239,0.0400534045393858,0.0373831775700935,0.0186915887850467,0.0280373831775701,0.0360480640854473,30.8,24.0142857142857,25,84.4285714285714,33.9285714285714,12.31,29.3857142857143,18.4005953904786,1010.84285714286,4.84285714285714,4
"HK","2008-17","2008-04-27",17,45.5404708712837,0.0120627261761158,0.0337756332931242,0.0265379975874548,0.0205066344993969,0.0120627261761158,0.0265379975874548,0.0470446320868516,29.6,23.2428571428571,24.6,78,0.192857142857143,10.4085714285714,16.9857142857143,16.4166394472319,1013.87142857143,3.81428571428571,4
"HK","2008-18","2008-05-04",18,53.1238309016087,0.00985221674876847,0.0184729064039409,0.0160098522167488,0.0246305418719212,0.019704433497537,0.0135467980295567,0.0406403940886699,29.8,23.9285714285714,23.8,87.2857142857143,2.47142857142857,12.7142857142857,14.3714285714286,18.9809188527897,1009.82857142857,4.2,5
"HK","2008-19","2008-05-11",19,51.2963999253871,0.00372670807453416,0.0211180124223602,0.0186335403726708,0.0385093167701863,0.0236024844720497,0.0211180124223603,0.0385093167701863,31,24.8571428571429,25.9,83.8571428571429,1.46428571428571,16.4957142857143,21.5,19.2564235970735,1008.3,5.77142857142857,5
"HK","2008-20","2008-05-18",20,42.2675285927399,0.00934579439252336,0.0186915887850467,0.0120160213618158,0.0333778371161549,0.0120160213618158,0.0160213618157543,0.0387182910547397,29.4,24.8714285714286,23.9,69,0.00714285714285714,21.0642857142857,18.7428571428571,15.7739251889304,1010.22857142857,6.22857142857143,5
"HK","2008-21","2008-05-25",21,43.7521280217909,0.00576368876080692,0.0244956772334294,0.0230547550432277,0.031700288184438,0.0129682997118155,0.0331412103746398,0.0389048991354467,31.4,24.7428571428571,26.5,89.5714285714286,7.92142857142857,10.3471428571429,22.7714285714286,20.3337920112821,1008.18571428571,3.91428571428571,5
"HK","2008-22","2008-06-01",22,37.8159367161875,0.00831024930747922,0.0110803324099723,0.0249307479224377,0.0249307479224377,0.00692520775623269,0.0221606648199446,0.0457063711911357,30.2,27.1285714285714,27,87.1428571428571,20.0357142857143,8.24285714285714,22.6571428571429,22.5754539599244,1006.01428571429,3.51428571428571,6
"HK","2008-23","2008-06-08",23,50.9871989585593,0.00181818181818182,0.0236363636363636,0.0145454545454545,0.0363636363636364,0.0163636363636363,0.0272727272727273,0.0436363636363636,29.2,25.5571428571429,26.3,92.2857142857143,76.8285714285714,7.88428571428571,18.1,21.9109055606179,1008.42857142857,3.37142857142857,6
"HK","2008-24","2008-06-15",24,42.1226512492257,0.0171277997364954,0.0250329380764163,0.0158102766798419,0.0316205533596838,0.0105401844532279,0.0250329380764163,0.0487483530961792,30.6,27.4142857142857,27.3,85.1428571428571,28.2857142857143,11.0214285714286,24.9571428571429,22.3892319972687,1006.84285714286,4.41428571428572,6
"HK","2008-25","2008-06-22",25,40.5847278322754,0.0153452685421995,0.0319693094629156,0.0179028132992327,0.0217391304347826,0.0115089514066496,0.0242966751918158,0.0575447570332481,32.9,27.2142857142857,26.5,86.4285714285714,21.6571428571429,15.2114285714286,17.3857142857143,22.4258304286179,1006.34285714286,4.52857142857143,6
"HK","2008-26","2008-06-29",26,39.5735083042854,0.0428211586901763,0.0377833753148615,0.0201511335012594,0.0251889168765743,0.0138539042821159,0.0163727959697733,0.0680100755667506,31.6,26.7714285714286,27.4,87.4285714285714,55.3,8.11571428571429,28.3,22.1509923352647,1002.84285714286,3.82857142857143,6
"HK","2008-27","2008-07-06",27,35.8565737051793,0.038265306122449,0.0497448979591837,0.0165816326530612,0.0204081632653061,0.0102040816326531,0.0255102040816326,0.0688775510204082,32.7,28.0428571428571,27.2,84.4285714285714,16.9357142857143,19.71,13.5857142857143,22.9526071632529,1009.02857142857,5.38571428571429,7
"HK","2008-28","2008-07-13",28,34.7920210298438,0.0754716981132075,0.0691823899371069,0.0138364779874214,0.0213836477987421,0.00377358490566038,0.0163522012578616,0.128301886792453,28.6,25.9428571428571,24.7,92.5714285714286,47.5285714285714,5.92571428571429,15.0285714285714,22.468163420711,1005.37142857143,3.58571428571429,7
"HK","2008-29","2008-07-20",29,50.9463722397476,0.115062761506276,0.0930962343096234,0.0209205020920502,0.0135983263598326,0.0104602510460251,0.0167364016736401,0.0742677824267782,32.8,28.6,28.4,82.7142857142857,9.78571428571428,18.2442857142857,17.4571428571429,23.2303045484638,1005.25714285714,4.57142857142857,7
"HK","2008-30","2008-07-27",30,50.3200568990043,0.137404580152672,0.10008481764207,0.0203562340966921,0.0101781170483461,0.00339270568278202,0.0127226463104326,0.090754877014419,33.3,29.7285714285714,28.3,73.1428571428571,0.0214285714285714,24.5628571428571,19.2714285714286,21.8734702673519,1006.05714285714,4.55714285714286,7
"HK","2008-31","2008-08-03",31,44.8717948717949,0.132450331125828,0.131622516556291,0.0231788079470199,0.0115894039735099,0.00496688741721854,0.00745033112582781,0.081953642384106,34.6,29.5,29.1,78,0.0428571428571429,16.9642857142857,21.9714285714286,23.0125014981219,1004.18571428571,4.61428571428571,8
"HK","2008-32","2008-08-10",32,35.2770284291347,0.103746397694524,0.121037463976945,0.0124879923150817,0.0172910662824208,0.00576368876080692,0.00288184438040346,0.0922190201729107,33.1,27.3,27.4,84.8571428571429,28.6928571428571,9.94285714285714,26.8428571428571,22.14285860517,1001.48571428571,3.9,8
"HK","2008-33","2008-08-17",33,33.3971125413115,0.0692549842602309,0.0902413431269675,0.0146904512067156,0.0146904512067156,0.00209863588667366,0.00419727177334732,0.0828961175236096,32.9,28.4285714285714,27.9,79.2857142857143,2.54285714285714,20.9971428571429,17.6285714285714,22.0396155954697,1007.08571428571,4.55714285714286,8
"HK","2008-34","2008-08-24",34,42.3452768729642,0.0534591194968553,0.0817610062893082,0.00838574423480084,0.010482180293501,0.00733752620545073,0.00838574423480084,0.0838574423480084,34.3,28.5428571428571,29,78,14.1,16.3185714285714,24.7428571428571,21.8662167809891,1005.11428571429,5.64285714285714,8
"HK","2008-35","2008-08-31",35,39.4417475728155,0.0368608799048751,0.0570749108204518,0.00832342449464923,0.014268727705113,0.00832342449464923,0.00951248513674197,0.089179548156956,32.6,29,27.8,76,0.00714285714285714,24.14,12.2285714285714,21.8411147774889,1009.38571428571,5.01428571428571,8
"HK","2008-36","2008-09-07",36,41.8894830659537,0.0183374083129584,0.0660146699266504,0.0097799511002445,0.0330073349633252,0.00366748166259168,0.00733496332518337,0.089242053789731,32.4,28.1857142857143,27.7,81.4285714285714,7.62142857142857,14.9314285714286,11.7833333333333,22.359567009372,1010.38571428571,4.84285714285714,9
"HK","2008-37","2008-09-14",37,37.3094170403587,0.0199115044247788,0.043141592920354,0.00884955752212389,0.0188053097345133,0.00553097345132743,0.0176991150442478,0.0973451327433628,34.2,29.6,28.4,68.5714285714286,0.0357142857142857,21.2671428571429,17.5857142857143,20.3097675908395,1007.65714285714,5.05714285714286,9
"HK","2008-38","2008-09-21",38,36.4736387208297,0.0269005847953216,0.0385964912280702,0.00584795321637427,0.0198830409356725,0.00350877192982456,0.00818713450292398,0.0701754385964912,33.8,29.7571428571429,29,74.5714285714286,3.58571428571429,15.5814285714286,10.5857142857143,22.2525884475125,1007.52857142857,4.82857142857143,9
"HK","2008-39","2008-09-28",39,38.6961093585699,0.00758533501896334,0.0240202275600506,0.00758533501896334,0.0316055625790139,0.011378002528445,0.011378002528445,0.0581542351453856,34.3,28.6714285714286,28.3,77.1428571428571,11.5214285714286,14.6714285714286,31.7571428571429,21.7581388492139,1005.18571428571,5.62857142857143,9
"HK","2008-40","2008-10-05",40,38.1052263590281,0.00669344042838019,0.0254350736278447,0,0.0187416331994645,0.00267737617135207,0.0240963855421687,0.0896921017402945,31.8,27.0142857142857,25.5,75.8571428571429,20.2857142857143,13.35,29.3571428571429,19.4894250769726,1010.38571428571,5.1,10
"HK","2008-41","2008-10-12",41,33.0116810563738,0.00449775112443778,0.0119940029985007,0.00149925037481259,0.0209895052473763,0.00899550224887556,0.0284857571214393,0.047976011994003,30.7,25.8571428571429,25.7,75.4285714285714,0.1,14.24,32.3714285714286,18.2460515347427,1014.11428571429,3.68571428571429,10
"HK","2008-42","2008-10-19",42,33.5271980841601,0.0054127198917456,0.0121786197564276,0.0013531799729364,0.013531799729364,0.0108254397834912,0.0297699594046008,0.03382949932341,30.6,26.4714285714286,25.8,76,0.3,14.8014285714286,30.2285714285714,19.0153321286835,1014.4,4.44285714285714,10
"HK","2008-43","2008-10-26",43,30.9359296482412,0.00283687943262411,0.00425531914893617,0.00425531914893617,0.0113475177304965,0.0127659574468085,0.0226950354609929,0.0198581560283688,30.4,26.9428571428571,25.8,76,0.0214285714285714,16.3328571428571,21.8571428571429,19.50513587877,1015.22857142857,4.5,10
"HK","2008-44","2008-11-02",44,38.3813824244529,0.00622083981337481,0.0031104199066874,0,0.0342146189735614,0.0062208398133748,0.0404354587869362,0.0171073094867807,29.5,26.4571428571429,26,79.8571428571429,0.421428571428571,12.1371428571429,28.3142857142857,19.9474739140016,1015.37142857143,3.2,11
"HK","2008-45","2008-11-09",45,39.5437262357414,0.00417246175243394,0.00417246175243394,0.00139082058414465,0.0264255910987483,0.0152990264255911,0.0542420027816412,0.0111265646731572,29.4,24.8285714285714,25.4,78.7142857142857,7.38571428571429,11.05,35.2,18.1748730379722,1014.51428571429,3.8,11
"HK","2008-46","2008-11-16",46,32.6596367896895,0.00560224089635854,0.015406162464986,0.00140056022408964,0.0168067226890756,0.00560224089635854,0.0602240896358543,0.0126050420168067,27.3,21.8285714285714,22.4,61.8571428571429,0.0142857142857143,18.0928571428571,21.9333333333333,12.1965418975664,1016.7,5.74285714285714,11
"HK","2008-47","2008-11-23",47,32.0817148611711,0.00638569604086846,0.00638569604086846,0,0.0178799489144317,0.0127713920817369,0.0613026819923372,0.00893997445721584,25.9,20.7571428571429,21.6,66.5714285714286,0.00714285714285714,14.1628571428571,28.4714285714286,12.2338198347482,1019.87142857143,4.62857142857143,11
"HK","2008-48","2008-11-30",48,33.2678270634475,0.00483091787439614,0.0036231884057971,0.00483091787439614,0.0120772946859903,0.0108695652173913,0.0386473429951691,0.0072463768115942,26.1,19.1857142857143,20.7,48.7142857142857,0,16.4957142857143,27.9428571428571,8.3575150523432,1021.98571428571,5.52857142857143,11
"HK","2008-49","2008-12-07",49,30.8210308210308,0.00383141762452107,0,0.00127713920817369,0.00893997445721584,0.0191570881226054,0.053639846743295,0.00893997445721584,24,18.3142857142857,20.1,58.1428571428571,0.1,13.1214285714286,27.6857142857143,9.30083035156066,1020.84285714286,4.62857142857143,12
"HK","2008-50","2008-12-14",50,31.1825377788438,0.0133657351154313,0.00486026731470231,0,0.0170109356014581,0.00729040097205346,0.0534629404617254,0.00607533414337789,24.4,19.3571428571429,19.8,56.8571428571429,0.00714285714285714,12.8628571428571,20.6428571428571,9.55630568062725,1018.35714285714,5.01428571428571,12
"HK","2008-51","2008-12-21",51,36.7159612442631,0.00663716814159292,0.00331858407079646,0.00442477876106195,0.0154867256637168,0.0132743362831858,0.0365044247787611,0.00221238938053097,23.9,18.7,19.3,65.4285714285714,0,15.1057142857143,21.5571428571429,10.5011594781505,1019.82857142857,5.47142857142857,12
"HK","2008-52","2008-12-28",52,27.6251299569286,0.01323706377858,0.0036101083032491,0.00842358604091456,0.0180505415162455,0.0144404332129964,0.0300842358604091,0.00481347773766546,22.1,17.8714285714286,18,67.1428571428571,0.0357142857142857,10.62,26.0428571428571,10.3645550435992,1020.3,4.48571428571428,12
"HK","2009-1","2009-01-04",1,28.1155015197568,0.0347490347490347,0.0141570141570142,0.00514800514800515,0.0373230373230373,0.0128700128700129,0.0501930501930502,0.00900900900900901,23.2,15.9714285714286,17.8,67.8571428571429,1.19285714285714,11.1828571428571,28.1285714285714,9.41419968342006,1021.85714285714,4.9,1
"HK","2009-2","2009-01-11",2,35.9272727272727,0.0502577319587629,0.0206185567010309,0.00644329896907216,0.0373711340206186,0.0103092783505155,0.0451030927835052,0.00128865979381443,20,14.8857142857143,15.9,58.7142857142857,0,16.2971428571429,30.2142857142857,7.79706165357,1023.21428571429,5.4,1
"HK","2009-3","2009-01-18",3,38.4875999457921,0.0940397350993377,0.0225165562913907,0.0105960264900662,0.0344370860927152,0.00927152317880794,0.0317880794701987,0.00927152317880795,23.7,14.5142857142857,15.7,56.4285714285714,0,16.7571428571429,24.1714285714286,7.25535030468593,1026.02857142857,6.41428571428571,1
"HK","2009-4","2009-01-25",4,27.7260500724188,0.147058823529412,0.0315904139433551,0.0119825708061002,0.0326797385620915,0.00544662309368192,0.0294117647058824,0.00108932461873638,24.5,16.9142857142857,17.8,68.4285714285714,0,11.34,23.3714285714286,10.1574335652552,1018.78571428571,5.14285714285714,1
"HK","2009-5","2009-02-01",5,37.7691493116837,0.188235294117647,0.0329411764705882,0.0211764705882353,0.0223529411764706,0.00823529411764706,0.0329411764705883,0.0105882352941176,20.6,15.4714285714286,15.8,75.1428571428571,0.0214285714285714,11.5828571428571,25.3714285714286,9.94116539358373,1018.34285714286,4.25714285714286,2
"HK","2009-6","2009-02-08",6,48.973345236577,0.244135534317984,0.0477845351867941,0.00608166811468288,0.0208514335360556,0.00347523892267593,0.0156385751520417,0.00347523892267593,24.4,19.1714285714286,18.3,75,0,16.6714285714286,23.2857142857143,12.3374675469427,1018.58571428571,5.68571428571429,2
"HK","2009-7","2009-02-15",7,49.3465249786247,0.209009009009009,0.0468468468468468,0.00900900900900901,0.0198198198198198,0.009009009009009,0.0261261261261261,0.00540540540540541,25.3,21.6571428571429,22.8,82.2857142857143,0.0214285714285714,11.3871428571429,13.0571428571429,15.7666092979971,1012.75714285714,4.68571428571429,2
"HK","2009-8","2009-02-22",8,55.3042463154823,0.216515609264854,0.040281973816717,0.00201409869083585,0.0251762336354481,0.00503524672708963,0.040281973816717,0.0120845921450151,25.4,19.6714285714286,18.9,82.8571428571429,0.135714285714286,10.6171428571429,27.2571428571429,14.053201016383,1015.74285714286,4.77142857142857,2
"HK","2009-9","2009-03-01",9,45.8540873132142,0.190744920993228,0.0304740406320542,0.00564334085778781,0.0282167042889391,0.00451467268623025,0.0214446952595937,0.0146726862302483,28.3,21.7714285714286,21.8,87,0.185714285714286,10.6,21.1,16.708426868004,1014.57142857143,4.65714285714286,3
"HK","2009-10","2009-03-08",10,40.7714430722382,0.145411203814064,0.0274135876042908,0.0119189511323004,0.0131108462455304,0.00834326579261025,0.0369487485101311,0.0131108462455304,21.1,17.5285714285714,18.4,86.1428571428571,7.27142857142857,4.12,26.0571428571429,12.9112358209916,1015.22857142857,2.74285714285714,3
"HK","2009-11","2009-03-15",11,39.2412395018824,0.0871121718377088,0.0286396181384248,0.0143198090692124,0.022673031026253,0.00715990453460621,0.0286396181384248,0.0286396181384248,24.8,18.3428571428571,18.1,74.8571428571429,0.0857142857142857,13.09,27.9428571428571,11.8637973185903,1017.42857142857,5.71428571428571,3
"HK","2009-12","2009-03-22",12,32.9435253850542,0.0423529411764706,0.0305882352941176,0.0141176470588235,0.0164705882352941,0.00823529411764706,0.0376470588235294,0.0517647058823529,27.6,22.8142857142857,23.9,82.7142857142857,0.0214285714285714,13.4571428571429,9.82857142857143,16.9258757134136,1012.8,5.34285714285714,3
"HK","2009-13","2009-03-29",13,34.9487418452936,0.0455696202531646,0.0240506329113924,0.0151898734177215,0.0177215189873418,0.0126582278481012,0.030379746835443,0.0316455696202532,28.3,20.2,21.7,89.2857142857143,9.81428571428571,5.21714285714286,27.5285714285714,15.7004159479346,1014.21428571429,2.91428571428571,3
"HK","2009-14","2009-04-05",14,39.3378426486294,0.0246238030095759,0.0205198358413133,0.00957592339261286,0.012311901504788,0.015047879616963,0.0465116279069768,0.0629274965800274,26.5,20.1714285714286,21.4,75.7142857142857,0.0357142857142857,14.2514285714286,33.1142857142857,13.2982388812236,1017.87142857143,4.65714285714286,4
"HK","2009-15","2009-04-12",15,38.1094713244909,0.0160493827160494,0.0123456790123457,0.00987654320987654,0.0283950617283951,0.0123456790123457,0.0271604938271605,0.0765432098765432,24.8,20.4714285714286,20.7,72,1.25,14.0642857142857,28.8571428571429,12.8192095934311,1015.48571428571,4.58571428571429,4
"HK","2009-16","2009-04-19",16,36.6257549191506,0.015695067264574,0.0112107623318386,0.0100896860986547,0.0145739910313901,0.007847533632287,0.0213004484304933,0.0358744394618834,28.6,23.7,21.9,84.7142857142857,7.25714285714286,13.6814285714286,21.5142857142857,18.1584216094243,1007.48571428571,5.15714285714286,4
"HK","2009-17","2009-04-26",17,36.6533864541833,0.0154639175257732,0.0128865979381443,0.0038659793814433,0.0219072164948454,0.0077319587628866,0.0335051546391753,0.0438144329896907,30.1,23.1285714285714,25.6,82.2857142857143,7.04285714285714,9.22857142857143,27.7571428571429,16.9760400289872,1009.41428571429,3.62857142857143,4
"HK","2009-18","2009-05-03",18,42.5566606880809,0.0151338766006985,0.0186263096623981,0.00349243306169965,0.0139697322467986,0.00931315483119906,0.0325960419091967,0.0267753201396973,28.8,22.6714285714286,21.5,67.5714285714286,0.0142857142857143,22.1671428571429,30.5714285714286,13.6565668424261,1015.74285714286,6.2,5
"HK","2009-19","2009-05-10",19,38.1690552793214,0.00244100895036615,0.015459723352319,0.0105777054515867,0.0130187144019528,0.0048820179007323,0.0235964198535394,0.0252237591537836,29.4,24.3142857142857,24,72.5714285714286,0.0571428571428571,21.7728571428571,25.6571428571429,16.1051055653537,1011.81428571429,6.51428571428571,5
"HK","2009-20","2009-05-17",20,38.2971448110788,0.0096061479346782,0.0163304514889529,0.00288184438040346,0.0240153698366955,0.010566762728146,0.031700288184438,0.0153698366954851,31.3,26.5714285714286,24.9,79,0.0571428571428571,20.53,13.2285714285714,19.86685045552,1011.31428571429,5.81428571428571,5
"HK","2009-21","2009-05-24",21,40.0291120815138,0.0106820049301561,0.0172555464256368,0.00986031224322103,0.0205423171733772,0.0106820049301561,0.018898931799507,0.018898931799507,32,27.3,26.9,83.1428571428571,19.7714285714286,12.0542857142857,24.2,21.6882201243517,1009.07142857143,4.48571428571428,5
"HK","2009-22","2009-05-31",22,37.6163873370577,0.0373626373626373,0.0234432234432234,0.0043956043956044,0.0117216117216117,0.00659340659340659,0.0183150183150183,0.00952380952380952,29.5,24.7285714285714,24.7,82.7142857142857,15.1714285714286,10.3085714285714,25.6,18.7279745915129,1009.27142857143,3.7,5
"HK","2009-23","2009-06-07",23,41.5288496876148,0.0175320296695886,0.0161834120026972,0.00944032366824005,0.0101146325016858,0.0074173971679029,0.0168577208361429,0.0155091031692515,32.9,27.7,26.2,75.8571428571429,6.75714285714286,18.3114285714286,16.3285714285714,20.3178654981065,1003.32857142857,5.2,6
"HK","2009-24","2009-06-14",24,39.9715757683425,0.0469722693831353,0.0254668930390492,0.00282965478211658,0.0118845500848896,0.0101867572156197,0.0237691001697793,0.00509337860780985,31.5,27.5571428571429,27.5,84.1428571428571,15.5571428571429,10.8657142857143,13.1142857142857,22.3443330148706,1005.82857142857,4.27142857142857,6
"HK","2009-25","2009-06-21",25,41.0506174986954,0.0805700191833379,0.0331597697999452,0.00356261989586188,0.00959166895039737,0.00822143052891203,0.00411071526445602,0.00465881063305015,32.6,28.7,27.4,81.5714285714286,4.16428571428571,16.6157142857143,16.6285714285714,22.9975620268474,1004.34285714286,4.91428571428571,6
