region,date,weekid,rate,temp.max,temp.mean,temp.min,relative.humidity,total.rainfall,solar.radiation,wind.speed,absolute.humidity,pressure,temp.range,monthid
HK,17/2/2008,7,1.237426325,19,12.47142857,12.6,60.28571429,0.135714286,10.15142857,27.18571429,6.688225107,1022.914286,5.328571429,2
HK,24/2/2008,8,2.467313346,21.4,16.07142857,16.1,79.14285714,1.621428571,12.60285714,27.27142857,10.87999003,1021.185714,5.3,2
HK,2/3/2008,9,1.951019023,24.5,15.58571429,14,68,0.092857143,14.91285714,19.25714286,9.033712458,1019.914286,6.471428571,3
HK,9/3/2008,10,2.784855956,25.7,18.51428571,17.1,64.28571429,0,19.65,24.35714286,10.20116305,1020.728571,7.1,3
HK,16/3/2008,11,3.355581338,25.7,20.44285714,19.5,76.28571429,0.014285714,17.01,18.08571429,13.54888056,1016.085714,6.242857143,3
HK,23/3/2008,12,2.783070725,28,20.75714286,20.5,83.71428571,4.028571429,8.725714286,20.71428571,15.16247493,1013.085714,3.6,3
HK,30/3/2008,13,0.775753508,28.1,21.11428571,22.5,82.14285714,3.514285714,11.99,13.7,15.33321005,1013.257143,4.442857143,3
HK,6/4/2008,14,1.505704025,27.7,19.94285714,20.9,92.71428571,1.721428571,10.07428571,24.34285714,15.98460027,1015.242857,3.971428571,4
HK,13/4/2008,15,0.8687299,29.1,24.67142857,25.2,86.85714286,0.214285714,10.89714286,18.25714286,19.60838189,1010.1,3.542857143,4
HK,20/4/2008,16,1.665281787,30.8,24.01428571,25,84.42857143,33.92857143,12.31,29.38571429,18.40059539,1010.842857,4.842857143,4
HK,27/4/2008,17,2.142434697,29.6,23.24285714,24.6,78,0.192857143,10.40857143,16.98571429,16.41663945,1013.871429,3.814285714,4
HK,4/5/2008,18,2.158973423,29.8,23.92857143,23.8,87.28571429,2.471428571,12.71428571,14.37142857,18.98091885,1009.828571,4.2,5
HK,11/5/2008,19,1.975389314,31,24.85714286,25.9,83.85714286,1.464285714,16.49571429,21.5,19.2564236,1008.3,5.771428571,5
HK,18/5/2008,20,1.636526474,29.4,24.87142857,23.9,69,0.007142857,21.06428571,18.74285714,15.77392519,1010.228571,6.228571429,5
HK,25/5/2008,21,1.702172128,31.4,24.74285714,26.5,89.57142857,7.921428571,10.34714286,22.77142857,20.33379201,1008.185714,3.914285714,5
HK,1/6/2008,22,1.72842924,30.2,27.12857143,27,87.14285714,20.03571429,8.242857143,22.65714286,22.57545396,1006.014286,3.514285714,6
HK,8/6/2008,23,2.224895955,29.2,25.55714286,26.3,92.28571429,76.82857143,7.884285714,18.1,21.91090556,1008.428571,3.371428571,6
HK,15/6/2008,24,2.053409876,30.6,27.41428571,27.3,85.14285714,28.28571429,11.02142857,24.95714286,22.389232,1006.842857,4.414285714,6
HK,22/6/2008,25,2.335438302,32.9,27.21428571,26.5,86.42857143,21.65714286,15.21142857,17.38571429,22.42583043,1006.342857,4.528571429,6
HK,29/6/2008,26,2.69139729,31.6,26.77142857,27.4,87.42857143,55.3,8.115714286,28.3,22.15099234,1002.842857,3.828571429,6
HK,6/7/2008,27,2.469712985,32.7,28.04285714,27.2,84.42857143,16.93571429,19.71,13.58571429,22.95260716,1009.028571,5.385714286,7
HK,13/7/2008,28,4.463881943,28.6,25.94285714,24.7,92.57142857,47.52857143,5.925714286,15.02857143,22.46816342,1005.371429,3.585714286,7
HK,20/7/2008,29,3.783674089,32.8,28.6,28.4,82.71428571,9.785714286,18.24428571,17.45714286,23.23030455,1005.257143,4.571428571,7
HK,27/7/2008,30,4.566790575,33.3,29.72857143,28.3,73.14285714,0.021428571,24.56285714,19.27142857,21.87347027,1006.057143,4.557142857,7
HK,3/8/2008,31,3.67740703,34.6,29.5,29.1,78,0.042857143,16.96428571,21.97142857,23.0125015,1004.185714,4.614285714,8
HK,10/8/2008,32,3.253212996,33.1,27.3,27.4,84.85714286,28.69285714,9.942857143,26.84285714,22.14285861,1001.485714,3.9,8
HK,17/8/2008,33,2.768490966,32.9,28.42857143,27.9,79.28571429,2.542857143,20.99714286,17.62857143,22.0396156,1007.085714,4.557142857,8
HK,24/8/2008,34,3.550966614,34.3,28.54285714,29,78,14.1,16.31857143,24.74285714,21.86621678,1005.114286,5.642857143,8
HK,31/8/2008,35,3.517397227,32.6,29,27.8,76,0.007142857,24.14,12.22857143,21.84111478,1009.385714,5.014285714,8
HK,7/9/2008,36,3.738303501,32.4,28.18571429,27.7,81.42857143,7.621428571,14.93142857,11.78333333,22.35956701,1010.385714,4.842857143,9
HK,14/9/2008,37,3.631890154,34.2,29.6,28.4,68.57142857,0.035714286,21.26714286,17.58571429,20.30976759,1007.657143,5.057142857,9
HK,21/9/2008,38,2.559553594,33.8,29.75714286,29,74.57142857,3.585714286,15.58142857,10.58571429,22.25258845,1007.528571,4.828571429,9
HK,28/9/2008,39,2.250342643,34.3,28.67142857,28.3,77.14285714,11.52142857,14.67142857,31.75714286,21.75813885,1005.185714,5.628571429,9
HK,5/10/2008,40,3.417737839,31.8,27.01428571,25.5,75.85714286,20.28571429,13.35,29.35714286,19.48942508,1010.385714,5.1,10
HK,12/10/2008,41,1.583768806,30.7,25.85714286,25.7,75.42857143,0.1,14.24,32.37142857,18.24605153,1014.114286,3.685714286,10
HK,19/10/2008,42,1.134208325,30.6,26.47142857,25.8,76,0.3,14.80142857,30.22857143,19.01533213,1014.4,4.442857143,10
HK,26/10/2008,43,0.614330518,30.4,26.94285714,25.8,76,0.021428571,16.33285714,21.85714286,19.50513588,1015.228571,4.5,10
HK,2/11/2008,44,0.656602188,29.5,26.45714286,26,79.85714286,0.421428571,12.13714286,28.31428571,19.94747391,1015.371429,3.2,11
HK,9/11/2008,45,0.439985827,29.4,24.82857143,25.4,78.71428571,7.385714286,11.05,35.2,18.17487304,1014.514286,3.8,11
HK,16/11/2008,46,0.411676094,27.3,21.82857143,22.4,61.85714286,0.014285714,18.09285714,21.93333333,12.1965419,1016.7,5.742857143,11
HK,23/11/2008,47,0.286809711,25.9,20.75714286,21.6,66.57142857,0.007142857,14.16285714,28.47142857,12.23381983,1019.871429,4.628571429,11
HK,30/11/2008,48,0.241071211,26.1,19.18571429,20.7,48.71428571,0,16.49571429,27.94285714,8.357515052,1021.985714,5.528571429,11
HK,7/12/2008,49,0.275539228,24,18.31428571,20.1,58.14285714,0.1,13.12142857,27.68571429,9.300830352,1020.842857,4.628571429,12
HK,14/12/2008,50,0.189444336,24.4,19.35714286,19.8,56.85714286,0.007142857,12.86285714,20.64285714,9.556305681,1018.357143,5.014285714,12
HK,21/12/2008,51,0.081230003,23.9,18.7,19.3,65.42857143,0,15.10571429,21.55714286,10.50115948,1019.828571,5.471428571,12
HK,28/12/2008,52,0.132972948,22.1,17.87142857,18,67.14285714,0.035714286,10.62,26.04285714,10.36455504,1020.3,4.485714286,12
HK,4/1/2009,1,0.253292806,23.2,15.97142857,17.8,67.85714286,1.192857143,11.18285714,28.12857143,9.414199683,1021.857143,4.9,1
HK,11/1/2009,2,0.046298032,20,14.88571429,15.9,58.71428571,0,16.29714286,30.21428571,7.797061654,1023.214286,5.4,1
HK,18/1/2009,3,0.356838675,23.7,14.51428571,15.7,56.42857143,0,16.75714286,24.17142857,7.255350305,1026.028571,6.414285714,1
HK,25/1/2009,4,0.030202669,24.5,16.91428571,17.8,68.42857143,0,11.34,23.37142857,10.15743357,1018.785714,5.142857143,1
HK,1/2/2009,5,0.39990864,20.6,15.47142857,15.8,75.14285714,0.021428571,11.58285714,25.37142857,9.941165394,1018.342857,4.257142857,2
HK,8/2/2009,6,0.170194076,24.4,19.17142857,18.3,75,0,16.67142857,23.28571429,12.33746755,1018.585714,5.685714286,2
HK,15/2/2009,7,0.266737973,25.3,21.65714286,22.8,82.28571429,0.021428571,11.38714286,13.05714286,15.7666093,1012.757143,4.685714286,2
HK,22/2/2009,8,0.668329261,25.4,19.67142857,18.9,82.85714286,0.135714286,10.61714286,27.25714286,14.05320102,1015.742857,4.771428571,2
HK,1/3/2009,9,0.672802636,28.3,21.77142857,21.8,87,0.185714286,10.6,21.1,16.70842687,1014.571429,4.657142857,3
HK,8/3/2009,10,0.534548121,21.1,17.52857143,18.4,86.14285714,7.271428571,4.12,26.05714286,12.91123582,1015.228571,2.742857143,3
HK,15/3/2009,11,1.123854115,24.8,18.34285714,18.1,74.85714286,0.085714286,13.09,27.94285714,11.86379732,1017.428571,5.714285714,3
HK,22/3/2009,12,1.705311902,27.6,22.81428571,23.9,82.71428571,0.021428571,13.45714286,9.828571429,16.92587571,1012.8,5.342857143,3
HK,29/3/2009,13,1.105972843,28.3,20.2,21.7,89.28571429,9.814285714,5.217142857,27.52857143,15.70041595,1014.214286,2.914285714,3
HK,5/4/2009,14,2.475431959,26.5,20.17142857,21.4,75.71428571,0.035714286,14.25142857,33.11428571,13.29823888,1017.871429,4.657142857,4
HK,12/4/2009,15,2.917021262,24.8,20.47142857,20.7,72,1.25,14.06428571,28.85714286,12.81920959,1015.485714,4.585714286,4
HK,19/4/2009,16,1.313928428,28.6,23.7,21.9,84.71428571,7.257142857,13.68142857,21.51428571,18.15842161,1007.485714,5.157142857,4
HK,26/4/2009,17,1.605947345,30.1,23.12857143,25.6,82.28571429,7.042857143,9.228571429,27.75714286,16.97604003,1009.414286,3.628571429,4
HK,3/5/2009,18,1.139468214,28.8,22.67142857,21.5,67.57142857,0.014285714,22.16714286,30.57142857,13.65656684,1015.742857,6.2,5
HK,10/5/2009,19,0.962767057,29.4,24.31428571,24,72.57142857,0.057142857,21.77285714,25.65714286,16.10510557,1011.814286,6.514285714,5
HK,17/5/2009,20,0.588620862,31.3,26.57142857,24.9,79,0.057142857,20.53,13.22857143,19.86685046,1011.314286,5.814285714,5
HK,24/5/2009,21,0.756507459,32,27.3,26.9,83.14285714,19.77142857,12.05428571,24.2,21.68822012,1009.071429,4.485714286,5
HK,31/5/2009,22,0.358251308,29.5,24.72857143,24.7,82.71428571,15.17142857,10.30857143,25.6,18.72797459,1009.271429,3.7,5
HK,7/6/2009,23,0.644075214,32.9,27.7,26.2,75.85714286,6.757142857,18.31142857,16.32857143,20.3178655,1003.328571,5.2,6
HK,14/6/2009,24,0.203590369,31.5,27.55714286,27.5,84.14285714,15.55714286,10.86571429,13.11428571,22.34433301,1005.828571,4.271428571,6
HK,21/6/2009,25,0.191247053,32.6,28.7,27.4,81.57142857,4.164285714,16.61571429,16.62857143,22.99756203,1004.342857,4.914285714,6
HK,28/6/2009,26,0.270615591,32.3,28.28571429,28,84.85714286,22.37142857,10.24285714,25.12857143,23.4345597,1004.757143,3.642857143,6
HK,5/7/2009,27,0.229039454,32.6,28.8,28.6,79.57142857,9.671428571,15.25857143,26.71428571,22.54409974,1007.442857,3.685714286,7
HK,12/7/2009,28,0.085714566,33.1,29.27142857,28,77.71428571,8.5,25.17857143,18.9,22.64500136,1006.285714,5.457142857,7
HK,19/7/2009,29,0.122260035,34.3,29.01428571,27.8,80.14285714,20.32857143,18.27285714,22.85714286,23.02139465,1002.842857,5.1,7
HK,26/7/2009,30,0.195624839,33.1,29.05714286,27.9,82.14285714,7.328571429,18.93714286,18.62857143,23.67708298,1005.971429,4.885714286,7
HK,2/8/2009,31,0.211760812,34.6,29.6,28.8,82,9.842857143,17.67285714,18.57142857,24.32519789,1002.557143,5.3,8
HK,9/8/2009,32,0.37675832,34.9,29.25714286,29.1,82.42857143,20.5,14.6,31.62857143,23.97517083,996,4.442857143,8
HK,16/8/2009,33,0.36008681,33.1,28.28571429,28.2,86,24.67142857,12.15,11.18571429,23.73944662,1006.557143,3.914285714,8
HK,23/8/2009,34,0.346776745,34.2,29.64285714,28.6,77.14285714,2.15,18.99714286,11.15714286,22.93283198,1009.114286,4.457142857,8
HK,30/8/2009,35,0.646483425,33.8,30.15714286,29.2,76.42857143,0.371428571,19.03285714,12.85714286,23.3933539,1008.371429,4.914285714,8
HK,6/9/2009,36,0.786345496,34.3,30.05714286,28.4,72.57142857,0.107142857,20.14571429,22.22857143,22.0929119,1006.828571,5.9,9
HK,13/9/2009,37,0.706619434,34.6,29.01428571,28,78,11.27142857,16.07428571,30,22.40721802,1007.371429,5.514285714,9
HK,20/9/2009,38,1.035747365,33.2,28.71428571,28.9,83.14285714,35.67142857,14.82,28.27142857,23.48110858,1007.828571,4.5,9
HK,27/9/2009,39,1.215935594,33.8,28.97142857,27.8,74.71428571,1.592857143,16.84714286,25.6,21.44197453,1008.585714,5.071428571,9
HK,4/10/2009,40,1.807583635,31.6,26.94285714,26.1,78.57142857,20.96428571,11.03142857,25.84285714,20.046246,1008.571429,4.642857143,10
HK,11/10/2009,41,1.106335359,32.1,27.1,25.9,66,4.357142857,16.14285714,20.97142857,17.01000121,1009.585714,5.428571429,10
HK,18/10/2009,42,1.033070611,30.5,25.92857143,25.4,78.71428571,1.585714286,14.05,30.95714286,19.07933041,1013.342857,4.242857143,10
HK,25/10/2009,43,0.702474627,29.3,25.62857143,24.8,76,0.421428571,11.16142857,22.08571429,18.10319824,1012.542857,3.5,10
HK,1/11/2009,44,0.719990146,30.3,25.1,24.4,72.57142857,0.014285714,17.38142857,22.42857143,16.79618794,1016.014286,4.657142857,11
HK,8/11/2009,45,0.610489517,27.6,22.91428571,24.4,65,0.007142857,14.16428571,26.17142857,13.71151657,1019.1,5.214285714,11
HK,15/11/2009,46,0.1826795,29,22.88571429,24.9,80,3.685714286,10.02571429,23.02857143,16.70518678,1011.657143,4.114285714,11
HK,22/11/2009,47,0.448455789,20.7,14.67142857,13.2,67.14285714,4.978571429,10.84714286,32.17142857,8.512800584,1022.042857,5.628571429,11
HK,29/11/2009,48,0.353554281,25,20.72857143,20.4,77,0.007142857,14.98714286,21.8,13.92169018,1017.742857,4.514285714,11
HK,6/12/2009,49,0.326396027,22.1,18.45714286,18.1,68,0.014285714,14.42285714,24.35714286,10.79246062,1020.4,4.5,12
HK,13/12/2009,50,0.235455228,24,19.78571429,19.8,86.42857143,2.878571429,8.154285714,23.9,14.74785583,1016.742857,2.885714286,12
HK,20/12/2009,51,0.51801861,21.2,15.02857143,18.7,75.14285714,2.071428571,6.544285714,28.5,9.938360676,1023.114286,3.485714286,12
HK,27/12/2009,52,0.302544383,23.1,17.48571429,18.3,76,0.442857143,10.87,23.3,11.48093396,1018.871429,4.585714286,12
HK,3/1/2010,1,0.143706735,20,15.95714286,16.4,86,3.064285714,6.002857143,28.81428571,11.74201182,1016.9,2.985714286,1
HK,10/1/2010,2,1.128072197,19.9,15.84285714,15.9,82.42857143,0.492857143,7.047142857,28.78571429,11.16556914,1018.2,3.128571429,1
HK,17/1/2010,3,0.598337855,19.8,14.78571429,15,68.85714286,1.792857143,13.99428571,29.1,8.809323134,1024.485714,5.057142857,1
HK,24/1/2010,4,0.686098371,24,18.3,21.3,83.57142857,0.028571429,7.485714286,29.31428571,13.19775678,1021.185714,3.485714286,1
HK,31/1/2010,5,0.895798451,24.5,18.45714286,19.2,84,0.028571429,8.987142857,21.14285714,13.3221148,1019.371429,3.9,1
HK,7/2/2010,6,1.481188374,23.8,18.28571429,19.7,89.71428571,13.52857143,5.85,27.25714286,14.0197114,1016.828571,2.071428571,2
HK,14/2/2010,7,1.256583889,26.9,19.14285714,23.9,88.71428571,1.607142857,5.438571429,23.71428571,14.84987064,1016.1,4.3,2
HK,21/2/2010,8,2.032051391,18.7,11.45714286,14,85.85714286,0.971428571,5.558571429,24.25714286,8.889995946,1021.142857,3.4,2
HK,28/2/2010,9,2.706192614,27.1,22.54285714,23.1,88,0.135714286,8.42,15.44285714,17.79368563,1012.157143,3.842857143,2
HK,7/3/2010,10,2.145869415,27.5,23.75714286,24.6,87.85714286,0.728571429,6.727142857,17.87142857,18.90114766,1012.528571,3.957142857,3
HK,14/3/2010,11,3.746188221,21.6,15.75714286,18.9,79.14285714,0.528571429,9.432857143,27.78571429,11.10655143,1020.628571,4.728571429,3
HK,21/3/2010,12,2.919015394,28.1,21.11428571,20.8,82,0.021428571,13.63142857,12.6,15.19124186,1017.371429,5.442857143,3
HK,28/3/2010,13,3.22980991,29.1,20.17142857,20.8,72.42857143,1.278571429,15.12285714,24.6,13.04033315,1016.385714,6.342857143,3
HK,4/4/2010,14,3.522760567,26.2,20.02857143,21.1,84.42857143,0.321428571,8.534285714,29.31428571,14.73610925,1016.471429,3.514285714,4
HK,11/4/2010,15,1.079365079,26.2,20.35714286,21.3,91.57142857,1.9,5.787142857,21.58571429,16.27378422,1012.942857,3.542857143,4
HK,18/4/2010,16,2.14125577,29.5,20.07142857,24.4,88.71428571,2.078571429,7.365714286,26.84285714,15.68994362,1016.214286,4.528571429,4
HK,25/4/2010,17,0.9230794,28.4,22.67142857,23.7,81,1.142857143,14.62428571,22.62857143,16.55914736,1013.7,5.428571429,4
HK,2/5/2010,18,0.757635342,28.5,22.41428571,22.3,81.71428571,5.928571429,15.18857143,16.24285714,16.25965436,1015.414286,5.9,5
HK,9/5/2010,19,0.593903226,30,25.62857143,26,87.71428571,4.757142857,13.75857143,17.01428571,20.96225323,1007.985714,4.242857143,5
HK,16/5/2010,20,0.580014129,26.9,24.02857143,23.7,91,5.914285714,12.36428571,22.68571429,19.83451421,1010.342857,3.557142857,5
HK,23/5/2010,21,0.574347697,30.7,26.84285714,28.2,85.14285714,10.58571429,10.98714286,19.62857143,21.7513924,1008.214286,4.6,5
HK,30/5/2010,22,0.894620437,29.9,26.37142857,25.5,81,3.992857143,18.23,18.47142857,20.18564502,1007.371429,4.9,5
HK,6/6/2010,23,0.630651442,28.2,24.01428571,23.9,87.14285714,7.85,12.13714286,23.01428571,18.94897736,1009.2,4.142857143,6
HK,13/6/2010,24,0.570147369,30.7,26.54285714,26,87.28571429,14.89285714,14.41714286,14.88571429,21.92708773,1008.685714,3.842857143,6
HK,20/6/2010,25,0.090933908,31.5,29.52857143,28.9,80.57142857,1.757142857,14.97285714,28.91428571,23.83022814,1007.328571,2.871428571,6
HK,27/6/2010,26,0.552795056,32,28.05714286,28.3,85.42857143,37.24285714,9.311428571,22.08571429,23.2580032,1005.885714,3.457142857,6
HK,4/7/2010,27,0.545403254,32.8,28.8,28.7,82,6.192857143,20.78428571,17.27142857,23.21684526,1008.3,4.871428571,7
HK,11/7/2010,28,0.494833811,33.6,30.07142857,28.9,77,1.128571429,24.42857143,25.42857143,23.46314395,1008,4.342857143,7
HK,18/7/2010,29,0.491326134,33.9,28.98571429,28.3,83.14285714,9.628571429,20.95571429,17.21428571,23.83697655,1008.957143,6.257142857,7
HK,25/7/2010,30,0.439848794,33.6,28.41428571,27.8,85.71428571,32.52857143,17.45285714,17.31428571,23.80452142,1007.942857,5.4,7
HK,1/8/2010,31,0.114644134,33.4,28.88571429,28.3,82.42857143,23.80714286,18.41571429,20.25714286,23.51006241,1008.042857,5.228571429,8
HK,8/8/2010,32,0.457968655,33.7,29.12857143,28,79.57142857,14.49285714,21.66142857,19.6,23.01912867,1006.057143,6.385714286,8
HK,15/8/2010,33,0.362295101,33.7,29.24285714,28,81,7.35,17.83571429,11.71428571,23.5768403,1008.085714,4.471428571,8
HK,22/8/2010,34,0.335968744,32.8,28.25714286,27.2,84.28571429,13.70714286,18.88,19,23.24409817,1010.828571,5.514285714,8
HK,29/8/2010,35,0.798949482,32.9,28.18571429,27.2,82.57142857,14.52142857,16.11428571,12.9,22.66582299,1008.485714,5.242857143,8
HK,5/9/2010,36,0.771468405,34.1,28.77142857,29,77.57142857,10.28571429,12.12142857,16.8,21.81483043,1004.214286,4.471428571,9
HK,12/9/2010,37,0.801749945,32.4,27.98571429,28.3,84,36.66428571,15.70142857,14.3,22.77621317,1007.471429,5,9
HK,19/9/2010,38,0.815589053,32.8,28.64285714,28.5,80.28571429,0.5,20.23,15.58571429,22.58083526,1009.385714,5.042857143,9
HK,26/9/2010,39,1.130354171,31,26.84285714,26.1,86.57142857,35.24285714,12.07571429,22.31428571,22.06105831,1009.771429,4.042857143,9
HK,3/10/2010,40,0.739886418,31.9,28.17142857,27.2,78.57142857,0.65,19.27714286,27.47142857,21.58196842,1012.714286,4.771428571,10
HK,10/10/2010,41,1.233432943,28.3,25.2,25.2,79.71428571,2.121428571,7.238571429,35.88571429,18.56208028,1011.8,2.571428571,10
HK,17/10/2010,42,1.484376606,30.9,26.72857143,26.4,83.71428571,1.128571429,14.87142857,28.34285714,21.25820205,1012.557143,4,10
HK,24/10/2010,43,1.618090487,30.4,25.45714286,25.2,65.28571429,0.042857143,12.77285714,29.34285714,15.44626934,1007.271429,4.442857143,10
HK,31/10/2010,44,1.737831215,28.1,20.61428571,22.9,58,0.007142857,16.59714286,32.34285714,10.61727461,1018.342857,6.028571429,10
HK,7/11/2010,45,1.485472677,25.9,20.31428571,19.8,77.14285714,6.028571429,11.23285714,25.92857143,13.45742413,1018.171429,4.685714286,11
HK,14/11/2010,46,1.17133492,26.1,21.87142857,21.2,68.28571429,0.007142857,15.62714286,27.2,13.18568789,1017.885714,5.242857143,11
HK,21/11/2010,47,1.069835291,26.7,21.7,21.9,76.42857143,0.014285714,13.48571429,21.4,14.58984265,1016.442857,4.357142857,11
HK,28/11/2010,48,1.671038692,25.4,20.81428571,20.3,72,0.007142857,14.53571429,24.58571429,13.07563888,1016.257143,4.371428571,11
HK,5/12/2010,49,1.804064199,24.8,21.14285714,19.6,70.71428571,0,13.14,18.4,13.07518449,1016.328571,4.742857143,12
HK,12/12/2010,50,1.494505412,26.8,19.57142857,21.2,61,0.007142857,11.31,30.71428571,10.50437423,1014.657143,4.171428571,12
HK,19/12/2010,51,1.889013252,24.7,16.15714286,20.6,74,2.614285714,9.22,31.14285714,11.0186643,1016.571429,5.757142857,12
HK,26/12/2010,52,1.981521991,23.6,17.9,19.2,68,0.035714286,11.79142857,25.44285714,10.60448332,1016.085714,5,12
HK,2/1/2011,1,1.877463401,21,15.58571429,15.6,57.42857143,0,14.84,25.95714286,7.675325447,1018.671429,5.371428571,1
HK,9/1/2011,2,2.894601083,18,13.64285714,13.9,69,0.185714286,8.948571429,26.34285714,8.187444917,1020.885714,4.328571429,1
HK,16/1/2011,3,1.728991448,19.4,12.45714286,13.7,66.71428571,0.614285714,10.88571429,27.37142857,7.318882857,1019.971429,4.9,1
HK,23/1/2011,4,2.407413254,18.7,14.2,14.5,69.14285714,0,12.43571429,25.24285714,8.495277897,1020.5,4.714285714,1
HK,30/1/2011,5,2.094400407,19,14.21428571,14.1,65.42857143,0,12.42714286,25.8,8.09127142,1024.614286,5.085714286,1
HK,6/2/2011,6,1.846172024,21.8,15.48571429,14.8,67.85714286,0.007142857,16.90428571,17.14285714,8.997544817,1020.042857,6.271428571,2
HK,13/2/2011,7,1.473163841,23.9,17.04285714,17.2,77.14285714,2.435714286,11.05714286,24.77142857,11.26466824,1014.228571,4.828571429,2
HK,20/2/2011,8,1.727120932,18,13.12857143,14,86.71428571,0.978571429,3.708571429,26.08571429,9.996294395,1018.328571,2.7,2
HK,27/2/2011,9,1.968245872,24.5,17.77142857,18.3,76,0.014285714,13.54571429,24.15714286,11.60597896,1017.457143,5.142857143,2
HK,6/3/2011,10,1.72055772,26.9,18.84285714,19.1,74.85714286,0.042857143,15.03285714,24.44285714,12.18007986,1016.714286,5.585714286,3
HK,13/3/2011,11,2.445262713,25.3,17.88571429,17.2,73,0.757142857,12.76428571,25.4,11.24640159,1019.128571,5.842857143,3
HK,20/3/2011,12,1.671876824,26.5,17.94285714,19.8,75.71428571,2.021428571,8.408571429,27.98571429,11.84741511,1016.928571,5,3
HK,27/3/2011,13,1.812130028,27.4,17.94285714,20.5,71.85714286,0.128571429,12.43,24.42857143,11.27304553,1020.2,5.514285714,3
HK,3/4/2011,14,2.117141621,27.4,19.51428571,19.4,61.14285714,0.05,17.43714286,20.37142857,10.50401817,1018.414286,6.8,4
HK,10/4/2011,15,2.235075506,29.7,21.28571429,20.6,75.28571429,0.028571429,17.14571429,21.47142857,14.09155874,1017.9,6.5,4
HK,17/4/2011,16,2.239638959,29.6,23.88571429,22.9,77,3.828571429,17.15285714,17.67142857,16.73347534,1013.071429,6.971428571,4
HK,24/4/2011,17,1.749117662,28.4,22.88571429,21.7,73.28571429,0.371428571,16.77571429,21.04285714,14.9429322,1013.757143,5.771428571,4
HK,1/5/2011,18,1.174886352,29.1,24.74285714,24.1,80.28571429,0.978571429,14.12,14.84285714,18.2450329,1010.485714,4.8,5
HK,8/5/2011,19,1.05174539,31.3,26.2,25.9,83.28571429,0.135714286,15.68857143,14.32857143,20.50208926,1009.585714,4.528571429,5
HK,15/5/2011,20,1.509132471,33,27.27142857,27.7,84,7.307142857,14.69571429,19.38571429,21.90841277,1009.171429,4.628571429,5
HK,22/5/2011,21,2.065854049,30.6,25.38571429,24.6,84.42857143,17.20714286,15.13571429,19.21428571,19.89948136,1009.285714,4.985714286,5
HK,29/5/2011,22,1.482280375,30.2,25.17142857,25.3,76.28571429,2.071428571,16.11428571,14.45714286,17.66967288,1008.571429,4.9,5
HK,5/6/2011,23,1.311951725,32.6,27.82857143,27.8,74.57142857,0.007142857,20.80714286,16.6,20.19399708,1008.942857,5.7,6
HK,12/6/2011,24,0.69284257,34.5,29.28571429,28.5,78,6.135714286,17.37714286,17.15714286,22.75271574,1006.4,4.985714286,6
HK,19/6/2011,25,0.94701085,32.5,28.54285714,28.4,84.28571429,23.52142857,15.10571429,21.55714286,23.56288381,1006.071429,4.342857143,6
HK,26/6/2011,26,0.74560811,33.5,28.55714286,28,82.57142857,7.2,15.16142857,29.74285714,23.11479549,1000.842857,4.242857143,6
HK,3/7/2011,27,1.038805764,32.4,28.04285714,27.9,85,28.53571429,12.80142857,21.72857143,23.11533109,1006.657143,4.328571429,7
HK,10/7/2011,28,2.227526584,32.9,29.84285714,28.4,75.28571429,0.007142857,25.21714286,19.5,22.65721264,1005.1,4.742857143,7
HK,17/7/2011,29,1.717784619,31.1,27.5,27.1,88.85714286,24.84285714,9.312857143,20.65714286,23.50679121,1001.628571,3.2,7
HK,24/7/2011,30,1.718055619,32.9,28.54285714,27.8,81.71428571,4.185714286,18.02714286,16.2,22.8808767,1003.914286,4.7,7
HK,31/7/2011,31,2.435816242,33.9,29.44285714,28.3,79.14285714,1.792857143,21.45714286,20.72857143,23.26615822,1005.4,5.285714286,7
HK,7/8/2011,32,2.807131381,35,29.94285714,28.6,74.28571429,0,24.83714286,13.47142857,22.48545544,1003.471429,6.014285714,8
HK,14/8/2011,33,2.966633276,32.9,28.75714286,28,81,15.77857143,16.57428571,14.85714286,22.91664659,1007.128571,4.928571429,8
HK,21/8/2011,34,3.637242814,33,29.31428571,28.1,79.14285714,3.192857143,21.56285714,11.64285714,23.13912477,1010.285714,4.842857143,8
HK,28/8/2011,35,4.587934649,32.9,29.38571429,28.2,76.57142857,3.464285714,16.57714286,11.31428571,22.45712346,1005.742857,4.357142857,8
HK,4/9/2011,36,5.248190763,33.7,29.34285714,28.8,75,3.6,15.61142857,13.84285714,21.86176109,1002.885714,4.528571429,9
HK,11/9/2011,37,4.908644268,32.8,29.14285714,27.9,78.71428571,3.328571429,19.93285714,21.4,22.79506008,1008.628571,4.642857143,9
HK,18/9/2011,38,4.22101284,32.8,28.74285714,27.4,79.85714286,2.657142857,19.73428571,25.3,22.62676714,1007.342857,5.885714286,9
HK,25/9/2011,39,4.009628472,31.7,26.07142857,25.3,74.28571429,2.964285714,10.56714286,33.71428571,18.21041349,1009.9,3.742857143,9
HK,2/10/2011,40,2.728510839,31.3,27.14285714,27,82.42857143,7.464285714,10.63,38.15714286,21.38172987,1007.228571,3.7,10
HK,9/10/2011,41,2.439324341,30.2,24.97142857,24.8,78,0.278571429,12.00571429,36.5,17.95441743,1012.971429,3.657142857,10
